customer_id,name,email,phone,address,registration_date,segment
848,Renee Perez,upatel@example.net,(420)487-2645x8723,"060 Debra Glens Apt. 532, West Keith, MO 12040",2024-01-26,regular
849,Michael Yoder,yoderchad@example.org,390.440.5246,"446 Harvey Estates, Scottton, WI 69531",2025-06-02,regular
850,David Mcdonald,ethompson@example.com,+1-942-220-4228x97160,"72632 Mccormick Lake Suite 386, New Stephanie, NY 22263",2024-01-03,vip
851,Hector Hart,bill84@example.org,+1-326-463-5080x2484,"539 King Drive Suite 684, Oliviahaven, CT 61840",2024-12-28,vip
852,Miranda Wagner,stephanie08@example.org,+1-794-814-6999,"3481 Davis Neck Suite 646, East Charlesbury, NY 18535",2024-06-15,new
853,Taylor Rogers,andreamurphy@example.net,(202)294-2797,"707 Patrick Fall Apt. 556, Port Ryanfurt, MA 24566",2024-05-29,vip
854,Megan Robinson,brandontucker@example.net,963.935.8273x820,"8559 Blake Streets, Lake Rubenton, FM 33120",2025-01-21,vip
855,Melissa Mills,newtonkatrina@example.org,+1-317-413-4671x6252,"89468 Martin Terrace Suite 658, South Josebury, MS 23751",2024-06-06,new
856,Michael Monroe,david79@example.net,818.238.9019x17011,"152 Brewer Gateway, Brianhaven, ID 44720",2023-12-31,vip
857,Calvin Hunt,michael10@example.net,292.413.6951x357,"3819 Kelly Divide, Jillianchester, DC 35998",2024-03-17,regular
858,Sheryl Rivers,williamsjerry@example.org,(995)812-7246x63328,"395 Darrell Unions, North Michael, MD 41628",2024-09-05,vip
859,Andrew Hunter,dmorrison@example.org,354.943.4699x62709,"84547 Davis Loop Apt. 003, Parkerberg, GA 15790",2024-10-07,regular
860,Samuel Mccormick,victoriarichard@example.org,404.567.9793x34824,"USS Harper, FPO AE 90010",2025-01-02,new
861,James Zimmerman MD,victoriarichardson@example.net,568.662.2177,"64587 Harris Land, New Mark, OH 68529",2024-04-22,vip
862,Justin Johnson,stephanie67@example.net,347-714-0343,"5508 Jessica Heights Apt. 788, Petersfurt, TX 20688",2024-12-07,new
863,Justin Briggs,patrickeddie@example.net,+1-589-566-9976x9569,"9193 Jamie Place, Floydbury, DE 14828",2025-06-24,regular
864,Audrey Collins,jaredmartinez@example.net,555.524.7614x473,"74674 Allison Grove Apt. 730, New Denise, OR 73650",2024-07-16,regular
865,Ms. Julie Jacobs,maldonadoelaine@example.com,001-825-222-0703,"0564 Munoz Junctions, North Moniqueland, KY 41000",2023-12-29,new
866,Michael Nelson,david25@example.org,705.449.9596,"5849 Martin Key, Mitchellberg, GA 23076",2024-12-27,new
867,John Summers,vhayes@example.com,4732808160,"7075 Natalie Wells Apt. 641, Paulstad, FM 50444",2025-07-21,vip
868,Dustin Schmidt,wilsonchristopher@example.com,507-456-6766,"USS Hinton, FPO AP 43400",2023-12-07,vip
869,Jacqueline Juarez,john19@example.org,424.815.7494,"937 Alvarez Rest, Johnsonfort, DC 08592",2025-05-29,vip
870,Carrie Perry,mendozachloe@example.net,001-774-784-1516x3578,"89333 Doris Forest Apt. 029, Saramouth, RI 59626",2024-05-09,new
871,Mary Logan,ryansmith@example.org,4186108182,"75530 Isaiah Stravenue Apt. 226, Brettmouth, GU 47536",2025-02-23,new
872,Jaime Yoder,oneilljoseph@example.net,+1-585-898-9701x1552,"719 Barnes Square Apt. 331, New Pamela, RI 90300",2024-09-26,regular
873,Larry Li,lisa59@example.net,(849)719-6593,"5252 Nguyen Centers Suite 716, Onealton, DE 04993",2025-06-19,vip
874,Deborah Stanley,cassidysimpson@example.com,001-858-306-0474,"958 Young Mission Suite 029, North Jesse, GU 32187",2025-08-15,vip
875,Kevin Ellis,shawnlawson@example.org,+1-327-309-0942,"0815 Garrison Knolls Apt. 225, Gutierrezberg, PA 02274",2024-09-19,new
876,Patrick Jones,ballardbrent@example.net,001-286-942-4630x50547,"04391 Lopez Summit Suite 716, Port Markchester, MP 14212",2024-06-18,vip
877,Elizabeth Frederick,romeroallison@example.com,(709)276-1143,"03495 Jesus Isle, Lauraland, CA 98692",2025-04-25,new
878,Daniel Robinson,richardcastro@example.com,+1-641-545-7426x823,"16704 Jones Springs Apt. 564, New Tamara, KS 42396",2024-09-26,regular
879,Sharon Reynolds,rubenthomas@example.net,001-940-970-9722x435,"945 Michael Street, Wernerburgh, NY 48357",2024-12-18,vip
880,Gabriel Marshall,williamsdonna@example.org,001-874-503-2959x835,"98004 Graves Burg Apt. 468, Lake Micheleview, FM 27498",2024-12-04,vip
881,Victoria Bates,tonya22@example.com,986-356-0981,"09002 Parsons Bridge, Kevinmouth, KS 36958",2025-08-18,vip
882,Darren Cox,garrettdaniel@example.org,(771)237-6986,"75347 Tamara Parkways Suite 519, Lake Annahaven, IA 53721",2025-04-07,regular
883,Jennifer Nunez,nelsonkristin@example.org,(459)200-3032x9599,"713 Jones Stravenue, Zoeside, DC 98136",2024-02-09,regular
884,Christina Vasquez,xvelez@example.net,(240)645-4525,"2475 Patel Road Apt. 981, Dicksonland, ND 85072",2024-04-09,vip
885,Brandon Potter,andersonscott@example.com,286.585.2878x4070,"948 Hoover Views Apt. 651, South Nicholas, CO 97931",2024-02-16,regular
886,Mrs. Eileen Higgins,pooleglen@example.com,557-544-4873x1590,"Unit 2574 Box 0936, DPO AP 22669",2025-07-05,new
887,Carlos Anderson,joseph38@example.com,470.583.6650x001,"57984 Heather Roads, Nicoleville, NJ 62559",2024-09-09,new
888,Rachel Oliver,ewatson@example.com,678-778-7261x3259,"Unit 4531 Box 0614, DPO AA 89001",2025-11-05,regular
889,Donna Thomas,ystanley@example.com,749-401-2198,"9694 Ryan View Suite 856, New Michaelchester, AZ 16811",2024-04-16,vip
890,Juan Stevens,mary72@example.org,+1-423-895-9713,"60664 Aguilar Green Suite 604, Williamsmouth, MH 52014",2025-05-16,new
891,Scott Chavez,kellycastillo@example.com,976-621-3031,"5042 Erin Groves Suite 716, Matthewtown, PA 16043",2024-03-29,vip
892,Joseph Robertson,bhernandez@example.com,001-423-274-6946x6291,"83217 John Dam, Davilaburgh, LA 01407",2025-11-06,regular
893,Melissa Mathews,gonzalesbrooke@example.org,674.619.2177,"40684 Elizabeth Trace, East Austinberg, MT 76880",2025-05-01,vip
894,David Reyes,shenry@example.org,930-814-2676,"5019 Long Knolls, Port Lisashire, NJ 63423",2025-03-16,regular
895,Catherine Goodman,osmith@example.org,819.785.7081,"209 Jackson Pine Suite 605, New Dustintown, NE 38596",2025-03-12,vip
896,Karen Wade,jacqueline80@example.com,2157817003,"71940 Mcdonald Springs Suite 844, Port Taylortown, WY 73563",2025-05-01,regular
897,Brian Roberts,sburton@example.net,976-245-9707x926,"1519 Williams Islands, Tanyaland, KS 08926",2024-10-26,new
898,Nancy Orozco,kylejones@example.net,639.579.9440x278,"478 Cook Glen, Josephfurt, NM 85987",2024-11-10,regular
899,Andrew Barnes,jason56@example.net,001-204-702-4144x674,"USS Lee, FPO AA 18525",2024-07-06,new
900,Elizabeth Rogers,odudley@example.com,484.861.1290x9483,"9200 David Shoals, East Justinberg, PR 27368",2024-07-06,vip
901,Daniel Davis,arianataylor@example.net,260.506.8430x62506,"6312 Dawn Route, West Calvinborough, PA 15614",2025-02-04,vip
902,Dwayne Smith,bradshawtrevor@example.com,493.997.6442,"667 Richard Cliff, Frazierburgh, AK 49872",2025-07-18,new
903,Mallory Jones,geoffrey85@example.net,990.895.9568,"424 Castillo Cliffs Apt. 294, Gibsonstad, ID 47556",2023-12-25,regular
904,Lynn Dunn,mario28@example.org,263-429-2759,"889 Kelly Summit, New John, AS 22311",2024-11-15,regular
905,Carlos Stephens,gmorrison@example.com,+1-831-224-1936x5763,"75937 Brian Summit, Rogersmouth, KS 90901",2023-11-15,vip
906,Shannon Patterson,ysanders@example.com,987.681.2760x0012,"USNV Roy, FPO AP 72471",2025-02-19,vip
907,Tammy Jenkins,mooredarius@example.com,(788)826-6908x5098,"614 Lisa Forges Suite 864, Colleenview, AS 60452",2024-11-30,vip
908,Brandon Barnett,phillipbutler@example.net,206-906-2127,"42901 Brittany Crossing Apt. 384, Howardchester, NE 88295",2024-01-18,vip
909,Jennifer Short,carrnicole@example.org,816.931.5802x2002,"Unit 4881 Box 3677, DPO AE 00510",2025-09-21,new
910,Denise Bowers,sgill@example.com,525-945-6085x8646,"531 Shah Freeway, New Jessica, WA 66890",2025-08-25,regular
911,Adam Dixon,jmendoza@example.org,(477)570-5378,"856 Harris Common Suite 294, Zunigafurt, MO 10089",2024-04-15,vip
912,Erica Perry,joannacarroll@example.net,693-569-7133x01815,"894 Charles Cove Suite 019, Lake Rhondafurt, WY 14109",2024-07-15,vip
913,Julie Franklin,oleon@example.net,850-211-4851,"Unit 5612 Box 8397, DPO AE 29135",2023-12-30,vip
914,Holly Figueroa,russellsmith@example.org,4248842158,"7959 Hughes Dale Suite 360, Hollandmouth, NH 14493",2025-10-15,regular
915,Richard Davis,kimberly78@example.net,861-282-4099x474,"832 Michael Motorway, Barrland, DC 66996",2025-10-16,regular
916,Jenna Williams,igarcia@example.com,6074625561,"890 Andrade Rapid, Weaverville, VI 86366",2025-07-27,new
917,Clayton Lewis,christopheredwards@example.net,(942)212-1742x538,"1656 Perez Coves, West Christineshire, KS 89466",2023-12-20,new
918,Kenneth King,joshua06@example.com,+1-496-565-1257x03865,"647 Herrera Circles Apt. 738, South Kristy, NM 26261",2024-08-31,new
919,Austin Davis,daniel68@example.org,483.819.5715x66254,"34168 Kyle Summit, West Ronald, TN 06587",2025-07-26,vip
920,Scott Reyes,tapiagina@example.net,872-378-3883,"500 April Estates, Chadfurt, OR 61930",2024-04-18,regular
921,Victoria Miller,qhamilton@example.com,7908204017,"70358 Gray Ford Apt. 218, South Melissa, WV 04779",2025-02-13,regular
922,Christine Gibson,mcneillisa@example.com,476-281-6638,"29512 Rodriguez Radial, East Monica, WV 72330",2025-07-02,new
923,Eric Smith,keithgrace@example.net,(788)628-7785x730,"35554 Susan Dale, North John, HI 60782",2024-02-05,new
924,Michael Gilmore,gdean@example.com,7689910036,"93046 Arthur Islands Suite 716, New Matthewport, ME 55517",2024-10-12,vip
925,Bruce White,tcarter@example.org,363.396.1683,"Unit 8740 Box 0283, DPO AA 00528",2024-11-03,regular
926,Thomas White,phillipsscott@example.org,727-287-5419,"567 Craig Pike, Velasquezfort, OH 58686",2025-06-18,new
927,Robert Woods,kimpeter@example.org,780-720-9114x633,"09178 Gonzalez Field Apt. 239, North Samantha, KS 94811",2024-07-13,regular
928,Nicole Crane,ryan85@example.org,(266)704-4890,"43849 Jones Corners Suite 414, Bradfordfurt, CA 76630",2025-08-17,regular
929,Rachel King,mwarren@example.com,(323)414-4593x72226,"4507 Tanya Rest Apt. 161, West Daniel, AL 59637",2025-07-09,new
930,Cindy Gibson,johnsontristan@example.com,+1-655-294-6245x15204,"9214 Kristy Overpass Suite 662, Michaelmouth, ME 19025",2023-11-19,regular
931,Stefanie Hernandez,nelsonlori@example.org,001-516-232-3152x7021,"5622 Jackson Crossing Apt. 849, Cameronmouth, UT 54883",2024-05-03,regular
932,Joyce Pacheco,gallowaysara@example.net,+1-982-497-8605x27092,"438 Cheryl Brook Suite 529, Tiffanyborough, WY 48310",2024-10-04,new
933,Kristen Gray,tbenson@example.net,874-979-7235,"060 Chase Lakes, Collinsstad, DE 32632",2023-12-23,new
934,Bradley Turner,adavid@example.com,360-238-1552x231,"6884 Tammy Alley, Jameschester, ME 27970",2025-08-15,regular
935,Molly Newton,susangonzalez@example.com,595-511-7285x62754,"9514 Nancy Glens, Port Douglasshire, DC 75568",2024-04-29,new
936,Jillian Padilla,lharvey@example.org,364.910.1094x46438,"4957 Jessica Isle Apt. 068, Lake Edwardport, MH 23553",2025-05-14,vip
937,Michelle Myers,hswanson@example.com,621.833.1867x19740,"721 Steven Squares Apt. 769, Kathryntown, AK 11811",2024-03-12,regular
938,Jasmine Ortiz,emcintyre@example.org,495-543-8531x125,"6381 Megan Mall, Fullermouth, NE 88240",2025-05-15,vip
939,William Rivera,tmacdonald@example.com,491.342.9027x3475,"3476 King Cape, Reynoldsside, NC 58110",2023-12-16,new
940,Wendy Smith,greenangela@example.com,981.655.0792x886,"Unit 9275 Box 3057, DPO AP 22146",2024-03-18,new
941,Lisa Petty,phillip67@example.com,301.263.1173x37960,"641 Gonzalez Station, Elizabethhaven, WY 01930",2024-05-03,vip
942,Daniel Calderon,nwilliamson@example.org,446-511-3918,"3048 Christopher Rapids, Timothyshire, AR 44537",2024-06-03,regular
943,Breanna Decker,peterhernandez@example.com,(438)686-9569,"8298 Fields Inlet Suite 438, North Melindachester, FL 22527",2025-01-17,regular
944,Sean Ingram,richardshort@example.org,+1-878-438-6250x23845,"078 Simmons Ridge Apt. 719, Robertmouth, IL 00941",2025-09-15,new
945,Diane Sexton,phillipsmith@example.net,693-286-0081x81108,"1633 Thomas Trafficway, Mollychester, HI 09837",2024-09-21,vip
946,Cynthia Harris,osborntracy@example.net,+1-396-914-9126x123,"661 Jennifer Forges Apt. 923, Wrightstad, SC 67349",2024-02-19,new
947,Gregory Gates,kevin22@example.net,001-559-908-1748x183,"6954 Massey Plaza, Lake Toddfort, AK 16038",2025-05-22,regular
948,Daniel Chen,karengriffith@example.net,659.238.3504x211,"9307 Brittney Stravenue Apt. 536, Marychester, VA 48871",2024-04-22,regular
949,Joseph Mason,diane02@example.com,(405)447-9958x9533,"75440 Jennifer Divide, Hallport, FM 40886",2025-08-23,new
950,Tina Barnes,diane91@example.org,932.804.5636x665,"051 Woodard Fall, Timothyberg, IL 77683",2024-03-10,regular
951,Sheena Garza,tiffanyjenkins@example.com,001-457-875-2966,"193 Jessica Points Suite 313, Austinshire, NH 13952",2024-04-27,regular
952,Jeffery Rogers,joanne64@example.net,500.414.6118,"95333 Patrick Manor, Port Elizabeth, NM 98861",2024-12-24,new
953,Johnny Hill,ggraham@example.com,4475382878,"527 Deanna Forest Suite 565, East Daniel, FM 09690",2024-01-21,new
954,Sarah Martin,pbradford@example.org,419-280-1695,"78925 Davis Forge Suite 878, Alexanderburgh, CO 36647",2024-11-08,regular
955,Amy Cantrell,mathiskristen@example.org,001-207-954-6220,"868 Willis Plaza Apt. 712, South Michaelhaven, AS 78259",2025-10-04,vip
956,Craig Lee,richmondjustin@example.com,(454)509-5114,"Unit 4345 Box 9553, DPO AA 93194",2025-02-10,regular
957,Christina Baker,kwade@example.net,001-836-872-0890x0118,"14257 Gomez Villages Suite 723, South Maria, WI 92289",2025-10-24,vip
958,Beth Howard,kelleychristopher@example.com,735-371-0611,"2190 Michelle Centers, Heidishire, KY 25054",2023-11-30,vip
959,Valerie Jones,janecase@example.net,+1-822-336-7603,"3846 Theresa Burgs Apt. 988, Tannerchester, WI 64978",2024-12-22,regular
960,Traci Weber,bgrimes@example.org,001-274-278-7067x20233,"580 Monique Haven, Port Katherineview, KY 24105",2024-12-08,new
961,Andrew Anderson,simpsonsarah@example.net,3244816876,"522 Rodriguez Mills Apt. 820, Stanleymouth, SC 88893",2024-08-20,regular
962,Michaela Richards,mhunter@example.org,5739658249,"840 Stephen Cove, South James, NM 67050",2025-04-18,regular
963,Ryan Flores,monique88@example.com,+1-741-888-9434x5430,"01182 Frank Junctions Apt. 929, North Kristina, PW 84858",2024-11-04,regular
964,Steven Hall,sierra99@example.org,(473)779-7559x8468,"52276 Cody Unions, North Margaret, MA 24363",2024-11-27,vip
965,Kelly Ali,mariofarrell@example.org,(476)503-5104,"433 Buckley Mountains Suite 349, Miguelstad, SC 42994",2024-11-08,new
966,Kurt Wilkinson,anita22@example.net,439.617.9598x5404,"886 Hanson Pines, Wheelerchester, SD 05660",2025-05-27,regular
967,Gary Payne,collin93@example.com,623.630.3677,"617 Elliott Mountain Suite 873, Port Angelaside, NV 88558",2024-02-18,vip
968,Stacey Cohen,gmurphy@example.org,284-342-2238x00422,"145 Thomas Knoll Apt. 653, Brittanybury, NM 50903",2024-10-22,vip
969,Brenda Lewis,stacy19@example.org,(610)240-5704x777,"577 Ashley Mountains Apt. 712, Lake David, UT 37055",2025-06-20,new
970,Jennifer Vargas,johnsondaniel@example.net,001-774-912-0479,"784 Angela Crossroad, Lake Trevor, AL 50800",2025-01-08,new
971,Nina Parker,rogerwilliams@example.org,(449)306-5839x97185,"728 Wright Pass Apt. 431, Davisbury, NY 90306",2025-01-08,vip
972,Wesley Holt,thomas24@example.net,454.911.8258,"586 Raymond Ville Suite 912, Coleborough, LA 68312",2024-12-18,new
973,Sonya Maxwell,kellycynthia@example.net,5538160729,"5220 Steven Points, Davidfort, UT 10841",2024-05-21,new
974,Elizabeth Hill,charlescohen@example.net,469-668-2198,"Unit 8166 Box 0260, DPO AA 85251",2024-09-09,vip
975,Michael Patterson,daniel78@example.net,3737530219,"188 Theresa Stravenue Apt. 820, West Sandra, AS 72716",2024-04-19,new
976,Randy Sullivan,edwardsanders@example.net,(313)241-7945x20289,"367 Daniel Inlet, Sanchezfurt, OK 08070",2024-06-08,regular
977,Emma Walker,justinmorgan@example.org,786-503-7885x02235,"2643 Samuel Centers, Karenfort, MN 26522",2025-01-11,regular
978,Monica Jones,matthew14@example.com,+1-968-764-7867x310,"09570 Allison Course Suite 338, Brookemouth, NM 70470",2024-02-18,new
979,Kimberly Lowe,yreyes@example.org,001-257-677-8081x643,"08419 John Mountains Apt. 278, Lake Jonathanshire, OK 23889",2025-08-21,vip
980,Charles Arnold,andersonmonica@example.net,535.902.4634,"35237 Wise Mission, Lucerofurt, MI 14147",2024-05-05,vip
981,Alexandra Barton,clogan@example.com,(830)439-7688x30331,"USCGC Grant, FPO AA 36157",2024-03-26,vip
982,Shaun Vincent,jlong@example.com,411-473-7318x2279,"72629 James Dale Suite 108, North Moniqueland, AL 46849",2024-01-31,new
983,Lisa Sweeney,ocantrell@example.com,+1-656-966-7904x449,"082 Berg Meadows, West Donald, ME 68200",2024-10-05,vip
984,Carrie Ortega,belljames@example.com,001-217-329-0143x18798,"3129 Mathews Summit, New Debra, KY 23943",2025-03-02,regular
985,Jasmine Jones,larajavier@example.net,+1-640-950-7918x831,"2200 Michele Stream, Thomasburgh, VA 97276",2025-04-22,vip
986,Tracy Holt,justin39@example.com,001-836-662-4914x05585,"Unit 7134 Box 1225, DPO AA 30165",2024-03-31,vip
987,Mason Garcia,amanda46@example.com,395.941.7673x34848,"023 Larry Island Apt. 047, Palmerfurt, OK 72113",2025-06-14,vip
988,Jennifer Greer,oyoung@example.net,934.408.6375x157,"3527 Jamie Village Apt. 052, Cranetown, MS 39531",2024-08-31,regular
989,Cheyenne Smith,arnoldemily@example.com,001-568-600-8744x43713,"6114 Reginald Via, New Nicolemouth, IN 31872",2024-12-04,new
990,Patricia Gamble,royanthony@example.com,7897842960,"PSC 2782, Box 7159, APO AE 83112",2024-11-01,regular
991,Theresa Moore,tracyguerrero@example.org,+1-811-741-6304x962,"8804 John Stream Suite 788, Benjaminfurt, AR 77820",2023-12-17,new
992,Ann Nichols,antonio39@example.net,859-679-1574x50207,"491 Baker Cliff Suite 871, North Meganhaven, FL 20546",2025-05-07,new
993,Rebecca Smith,lindseylee@example.net,(701)337-4526x2481,"Unit 4219 Box 0287, DPO AE 61126",2024-07-03,regular
994,John Sanchez,christopherharvey@example.com,(708)785-0674x89446,"055 Alan Lights, Jonathantown, CO 99201",2024-10-25,new
995,Breanna Wilson,qwilliams@example.org,(786)238-5266,"009 Bruce Road Suite 719, Port Angela, GA 61461",2024-09-11,regular
996,Brandi Davis,npowers@example.org,843.775.1294,"PSC 9235, Box 9674, APO AP 20261",2024-03-19,vip
997,Mary Shaw,denisevillarreal@example.com,+1-822-832-7962x72641,"Unit 1787 Box 3559, DPO AA 98125",2024-04-16,vip
998,David Thompson,garciamitchell@example.com,(536)231-9017,"0177 Samuel Crossroad Suite 336, Port Jonathanview, GU 75309",2024-11-17,regular
999,Justin Anderson,greenmichael@example.org,845.852.2463,"454 Valerie Overpass Apt. 935, North Anneburgh, SD 23690",2025-04-22,new
1000,Janice Adams,jennifer69@example.net,874-863-4804,"Unit 3418 Box 9688, DPO AA 08832",2025-01-03,regular
