order_id,customer_id,order_date,status,total_amount,payment_method,shipping_address
229,242,2025-11-11 17:04:10.978420,processing,2216.58,paypal,"PSC 3947, Box 3495, APO AP 28200"
230,587,2025-07-08 06:27:56.709089,pending,1974.47,bank_transfer,"Unit 2720 Box 4951, DPO AE 11664"
231,192,2025-03-06 13:47:54.759462,processing,3267.75,credit_card,"57345 Mcdowell Curve, New Marymouth, CT 81459"
232,315,2025-09-08 06:37:21.356492,cancelled,4980.18,bank_transfer,"143 Sara Corner, Valdezmouth, MP 22659"
233,243,2025-04-15 20:27:19.289036,pending,1472.53,paypal,"8565 Bryan Haven Suite 578, East Shawn, NE 97932"
234,355,2025-06-07 05:52:45.073542,processing,407.64,bank_transfer,"888 Kevin Courts, Muellershire, KY 99704"
235,192,2025-01-31 10:02:15.816268,delivered,3026.31,bank_transfer,"404 Donald Knoll, North Sandrahaven, MO 77167"
236,800,2025-09-14 01:34:37.390823,shipped,7303.94,bank_transfer,"USNS Campbell, FPO AE 70051"
237,760,2025-03-14 02:28:56.984263,delivered,3151.89,credit_card,"0914 Adams Turnpike Suite 141, Whitefort, DC 99701"
238,180,2025-02-08 20:33:39.486089,shipped,6091.32,bank_transfer,"9215 Carr Centers Suite 705, Josehaven, NC 10024"
239,72,2024-11-16 18:36:41.449111,cancelled,902.46,paypal,"580 Richard Union, East Garrett, VI 92189"
240,427,2024-11-15 15:28:37.753245,shipped,1497.91,paypal,"06717 Pamela Mountains Apt. 860, Sheltonton, WI 36480"
241,579,2025-08-31 01:09:52.374089,cancelled,1555.75,credit_card,"37690 Debbie Trace Suite 153, West Mark, AK 19580"
242,803,2025-01-14 00:37:40.253363,shipped,1849.15,bank_transfer,"71500 Amber Stream, New Brian, NC 38858"
243,237,2025-11-07 16:44:05.944798,processing,4546.21,paypal,"6688 Barbara Walks Apt. 924, Mosshaven, WY 77694"
244,102,2025-04-05 08:05:09.439455,delivered,833.67,credit_card,"6735 Amanda Brooks, New Anthony, WY 54939"
245,714,2025-04-03 16:56:55.224381,pending,5269.16,paypal,"95539 Brian Prairie Apt. 444, Westchester, MN 68307"
246,238,2025-10-14 14:04:48.269502,processing,5787.1,paypal,"74425 Walker Skyway, North Robinport, LA 95876"
247,700,2025-04-02 05:02:56.767106,pending,306.08,bank_transfer,"655 Fowler Via Suite 483, Lake James, HI 16860"
248,122,2025-06-02 22:29:34.349220,delivered,1104.74,bank_transfer,"7990 Jose Way, Andrewport, TN 96045"
249,208,2025-10-08 16:26:56.917458,cancelled,4469.58,bank_transfer,"26437 Hogan Views Apt. 405, New Michelleview, MP 51040"
250,905,2025-09-03 22:41:33.157129,cancelled,2625.37,credit_card,"69462 Edwards Camp, Gayshire, NV 20448"
251,155,2025-10-16 02:44:30.008926,pending,849.45,credit_card,"0406 Anthony Coves Suite 558, Perrymouth, MH 21479"
252,537,2025-04-24 14:24:30.657696,delivered,3486.87,bank_transfer,"6001 Mercado Valleys, Frederickport, PA 47995"
253,238,2025-02-14 09:16:19.708272,delivered,5809.15,bank_transfer,"3819 Angela Plaza, West Michaelshire, OR 54031"
254,537,2025-04-07 15:13:55.984697,cancelled,4158.06,credit_card,"761 Mendez Crossroad Suite 152, Laurenmouth, ME 36818"
255,389,2025-10-24 14:53:57.726598,shipped,3819.72,credit_card,"121 Cunningham Coves, Cannonfort, FL 79142"
256,808,2025-06-29 23:42:40.161860,processing,1774.46,credit_card,"80123 Cox Throughway, West Wandamouth, TN 29932"
257,5,2024-12-13 06:04:29.551257,pending,3114.66,paypal,"826 Riddle Green Apt. 337, Port William, MH 56795"
258,468,2025-02-14 03:44:46.816345,cancelled,308.49,paypal,"370 Fleming Lights, New Heather, DC 98323"
259,562,2025-08-25 00:12:04.670327,pending,5766.78,paypal,"6749 Martin Via Apt. 389, Vaughnborough, MS 65987"
260,462,2025-03-14 03:39:53.396455,cancelled,1004.84,paypal,"47769 Walter Creek, West Tina, GU 43512"
261,51,2025-07-02 03:14:15.683452,shipped,290.96,paypal,"2241 Morrow Green Apt. 492, East Michaelchester, MA 74450"
262,736,2025-07-03 23:13:29.246970,pending,7627.01,paypal,"11898 Debra Knoll, Samanthahaven, MA 30075"
263,491,2025-02-24 00:54:38.367170,cancelled,4626.37,bank_transfer,"813 Thomas Land, Leebury, VA 95292"
264,895,2025-01-02 08:30:57.673949,pending,2214.6,credit_card,"48118 Young Field Apt. 549, Singletonborough, TX 73267"
265,121,2025-05-22 14:01:28.669658,cancelled,1472.93,paypal,"436 Craig Glens, Wilsonview, MN 52661"
266,531,2025-06-11 11:37:36.528188,processing,5304.41,bank_transfer,"9696 Deborah Courts Suite 071, Karenton, MD 96543"
267,608,2025-07-28 22:14:28.339846,pending,1674.76,credit_card,"4722 Toni Mountains, Jeremyville, VI 78216"
268,62,2025-10-05 05:04:35.697037,cancelled,3300.81,bank_transfer,"USS Robinson, FPO AA 67855"
269,822,2025-11-13 15:35:54.331686,cancelled,1092.55,credit_card,"347 Kayla Prairie, Vincentton, HI 73476"
270,820,2025-03-23 17:21:14.032608,delivered,3193.45,paypal,"355 Sean Knolls, Changshire, KS 03642"
271,913,2025-07-06 20:35:38.983885,processing,6666.66,paypal,"10261 Wolf Square, North Amandaview, TX 47116"
272,823,2025-08-23 13:13:12.118166,delivered,1667.28,paypal,"663 Lee Canyon Suite 100, Cabreraview, GA 02247"
273,721,2025-10-25 19:43:46.410626,delivered,3988.83,credit_card,"Unit 8957 Box 4168, DPO AP 62142"
274,294,2025-02-06 08:46:47.292976,delivered,2643.45,bank_transfer,"73403 Rodriguez Points Apt. 660, Cruzbury, SD 23627"
275,559,2025-05-03 21:43:45.742903,processing,142.62,paypal,"USCGC Kelly, FPO AP 50392"
276,641,2025-03-14 11:28:17.405784,pending,1664.4,credit_card,"5411 Crosby Club, Pettyfurt, AK 99073"
277,697,2025-05-08 08:10:16.432059,shipped,3043.03,bank_transfer,"21687 Dennis Union, Lake Michaelbury, SC 43763"
278,534,2025-10-20 14:00:19.927982,delivered,925.38,credit_card,"0512 Lee Stravenue Apt. 144, Port Sarah, PW 55384"
279,35,2025-03-02 14:27:10.258293,delivered,7616.31,bank_transfer,"817 Vasquez Shoals, Lake Dustinside, OR 82631"
280,220,2025-02-25 21:35:22.037127,cancelled,1416.96,bank_transfer,"7354 Leonard Circle, East Elizabeth, WV 42878"
281,229,2025-07-05 09:37:40.208427,delivered,2649.4,paypal,"USS Bowman, FPO AP 40007"
282,157,2025-06-23 02:00:36.331368,delivered,2379.83,paypal,"1753 Rivera Springs Suite 009, New Benjaminmouth, IL 86821"
283,930,2025-03-28 01:31:47.505035,pending,4131.97,bank_transfer,"73191 Christian Cliffs Apt. 652, Sheilaland, NC 50514"
284,326,2025-04-06 06:59:00.350593,cancelled,3820.68,credit_card,"35391 Darryl Crest, Janetmouth, OK 74438"
285,853,2025-05-28 21:44:21.426262,processing,1470.48,credit_card,"6324 Gonzalez Viaduct Suite 604, Jamesberg, KY 43717"
286,97,2025-04-08 06:32:41.470986,processing,4046.9,paypal,"69218 Michael Street, Lake Sue, CT 76617"
287,907,2025-02-06 22:57:56.338820,pending,1609.05,paypal,"5822 Anderson Gardens Suite 258, Natalieton, HI 26190"
288,256,2024-12-28 04:14:41.296571,pending,2274.52,credit_card,"536 Nelson Hill, New Maryberg, MP 90637"
289,40,2025-09-20 00:55:41.018018,delivered,5338.95,bank_transfer,"63524 Pennington Spurs, Jacksonville, ME 76077"
290,655,2025-09-23 00:05:33.409226,cancelled,7003.57,paypal,"67746 Brenda Circles, South Jacquelineburgh, DE 29687"
291,903,2025-10-17 11:40:27.267863,processing,925.38,credit_card,"588 Morgan Skyway, West James, NV 96438"
292,216,2025-09-10 06:32:41.577795,cancelled,2154.85,paypal,"446 Matthews Row, Evelynbury, WY 12849"
293,536,2025-02-12 12:10:07.038863,processing,1792.64,credit_card,"099 Gonzalez Station, Port Joannburgh, NC 81432"
294,598,2025-03-20 22:01:55.251677,shipped,2575.38,bank_transfer,"00458 Robin Cliff, Lake Cody, VI 12659"
295,116,2024-12-22 10:19:36.125441,cancelled,3434.42,credit_card,"76894 Thomas Ridge Suite 033, Turnerfort, MO 91919"
296,808,2025-09-27 20:08:51.383936,pending,1701.38,credit_card,"07731 Brittany Stream Suite 617, Torresberg, NE 43385"
297,785,2025-11-05 03:36:35.218783,delivered,3242.6,bank_transfer,"087 Catherine Ports Apt. 407, North Olivia, DE 19011"
298,710,2025-06-14 06:12:09.927289,shipped,3995.4,bank_transfer,"961 Alexander Trail Suite 147, North Dianaside, GA 06809"
299,400,2024-12-07 02:15:59.312533,shipped,2923.85,paypal,"374 Chelsea Lodge Apt. 746, Lake Jenniferbury, AK 78194"
300,477,2025-08-26 14:24:13.730110,cancelled,2016.15,credit_card,"0206 Patterson Terrace Apt. 578, North Andrewville, PA 99411"
301,404,2025-04-16 12:36:24.941192,pending,4149.93,credit_card,"924 Myers Falls Apt. 020, North Glendaberg, TX 74004"
302,368,2025-08-06 06:01:14.151951,cancelled,1954.12,paypal,"51483 Allen River Suite 333, Lake Shaneshire, SD 03651"
303,985,2025-07-28 07:45:09.721683,pending,1154.2,paypal,"USS Gordon, FPO AE 07849"
304,480,2025-03-27 01:36:20.400664,processing,544.8,bank_transfer,"5080 Gamble Track Apt. 882, North Franceschester, SD 72613"
305,20,2025-11-02 22:44:28.546818,cancelled,2700.48,bank_transfer,"454 Bailey Mills Suite 844, West Dianeland, WV 93463"
306,111,2025-02-10 20:42:44.917116,cancelled,2818.71,credit_card,"568 Hull Place, Stephaniechester, NV 50883"
307,930,2025-07-16 18:33:48.414423,delivered,3785.81,bank_transfer,"6554 Lester Ramp Suite 785, Reevesfort, MS 79188"
308,231,2025-04-04 21:14:37.747603,delivered,5568.71,credit_card,"17413 Samuel Rapid Suite 380, Lake Stephanie, VT 20149"
309,62,2025-09-03 08:47:49.916994,pending,464.71,paypal,"2026 Adam Gardens Apt. 623, Marktown, DC 42452"
310,538,2025-04-17 07:39:25.104807,delivered,4692.17,credit_card,"34831 James Dam, Leonburgh, ME 87469"
311,413,2025-02-05 13:21:46.411191,delivered,1831.78,credit_card,"3124 Jessica Radial Suite 079, East Justin, TN 70462"
312,737,2024-11-21 19:49:32.547703,cancelled,5627.09,paypal,"8775 Brenda Shore Apt. 145, Kristopherside, SC 16795"
313,370,2025-04-22 14:02:57.924717,delivered,2300.02,bank_transfer,"6542 Quinn Stream, Port Cody, DC 58096"
314,99,2025-06-27 01:07:24.435249,pending,9881.95,bank_transfer,"44796 Steven Oval Suite 733, Wongland, VA 25659"
315,426,2025-07-21 21:58:50.320701,shipped,1907.73,bank_transfer,"14202 Angela Village, West Derek, AZ 01815"
316,975,2025-03-01 09:40:14.289912,processing,4972.22,credit_card,"138 Dalton Bridge, Cunninghamchester, AL 72498"
317,526,2025-08-07 00:25:08.703701,pending,6616.62,paypal,"308 Veronica Crest Apt. 906, West Juan, OH 46225"
318,639,2025-02-04 13:44:44.678689,pending,2299.76,paypal,"771 Johnson Keys Apt. 328, Christopherbury, OK 88459"
319,278,2025-03-29 12:09:54.324958,delivered,2583.12,credit_card,"4235 Logan Curve, Shawnland, WY 38714"
320,738,2025-09-30 15:01:03.356144,shipped,3219.03,paypal,"989 Ramos Cove, Deborahstad, MD 62512"
321,952,2025-06-19 18:35:10.384720,pending,7781.75,bank_transfer,"831 Sullivan Lane Apt. 513, Mooreburgh, RI 27738"
322,845,2025-06-20 20:40:57.296734,shipped,1759.66,bank_transfer,"Unit 4027 Box 9441, DPO AE 61700"
323,3,2025-09-26 11:56:47.756698,delivered,1196.05,credit_card,"72972 Jennifer Circles, East Jenniferfort, MD 53738"
324,821,2025-02-04 21:56:44.487506,pending,2314.35,paypal,"895 Williams Estate Apt. 394, South Annside, OH 41066"
325,788,2025-05-18 02:02:23.296229,pending,751.02,bank_transfer,"15762 Brandy Stream Apt. 989, South Rebecca, RI 83847"
326,858,2025-09-18 11:57:38.781820,pending,913.8,bank_transfer,"289 William Spurs Suite 051, West Emilyfort, DE 65421"
327,467,2025-05-03 15:34:32.845026,processing,6342.12,bank_transfer,"215 Robert Park, North Stephaniemouth, AS 30782"
328,145,2024-12-03 20:35:22.521966,pending,1350.24,bank_transfer,"PSC 1626, Box 2491, APO AE 60222"
329,754,2025-05-03 03:37:11.740402,processing,5519.19,paypal,"779 Stacey Motorway, Port Terrenceshire, NE 34675"
330,925,2025-06-21 09:24:27.143985,pending,5007.33,paypal,"163 Smith Causeway Apt. 148, East Jennifer, SD 72323"
331,726,2025-01-09 23:45:43.384609,cancelled,5541.84,paypal,"8531 Garza Estates, Smithstad, NM 22715"
332,508,2025-09-18 01:01:08.584307,shipped,1648.86,credit_card,"8039 Shaw Haven, Lake Sylviaville, ME 65845"
333,835,2025-02-05 07:18:53.084723,pending,170.4,paypal,"2668 Velazquez Burgs, East Brandonborough, ME 29404"
334,709,2025-04-21 20:43:54.204875,processing,3491.1,credit_card,"68116 Kane Vista Suite 053, Joshuafort, MS 02532"
335,604,2025-01-07 16:10:37.574243,pending,4690.82,credit_card,"Unit 3982 Box 0405, DPO AE 67871"
336,570,2025-03-26 00:09:36.060757,pending,406.75,credit_card,"41914 Carl Point, North Kristaville, OH 09291"
337,373,2025-10-14 04:20:47.462429,cancelled,3021.02,credit_card,"51959 Luis Trail Apt. 783, North Robin, SC 56513"
338,688,2025-03-08 19:07:46.234775,cancelled,237.69,paypal,"16280 Robinson Pines, New Wyattmouth, NV 89431"
339,183,2025-08-08 12:19:42.430205,cancelled,5312.86,bank_transfer,"486 Holly Center Suite 379, West Craig, ND 84400"
340,511,2025-08-07 11:35:45.370184,processing,3153.08,bank_transfer,"USCGC King, FPO AA 59081"
341,619,2025-01-17 09:49:42.663806,cancelled,2693.21,bank_transfer,"00526 Michelle Trace, Vincentbury, MI 19115"
342,798,2025-09-25 00:11:16.398548,cancelled,5329.46,bank_transfer,"12771 John Junction Suite 728, Port Michael, WY 85197"
343,452,2025-06-19 08:37:17.406350,processing,581.92,credit_card,"40789 Andrew Station, Port Ryan, ME 29456"
344,988,2024-12-27 04:31:01.405897,delivered,4834.78,paypal,"9956 Whitney Avenue Suite 066, New Christianburgh, CO 89069"
345,981,2025-10-21 21:26:04.282778,shipped,1257.02,credit_card,"0809 John Summit, North Alyssabury, FM 51746"
346,747,2025-07-28 22:01:41.302659,delivered,1470.9,credit_card,"742 Suarez Crest Suite 440, Edwardsburgh, TX 47417"
347,310,2025-04-03 00:20:12.719489,cancelled,631.35,credit_card,"1211 Shannon Forge, Jessicashire, SD 13761"
348,73,2025-01-31 20:06:22.888751,processing,3011.07,bank_transfer,"21831 Ryan Greens Apt. 285, West Daniel, CT 84131"
349,166,2025-08-09 09:42:27.004358,delivered,5662.22,credit_card,"56807 Cox Brook Apt. 109, East Robinberg, TX 43493"
350,400,2025-07-03 03:36:02.523832,pending,4485.96,credit_card,"1946 Russell Causeway Apt. 817, Poolehaven, MP 70989"
351,442,2025-08-16 00:07:22.042437,pending,439.53,credit_card,"9872 Rodriguez Highway, Stantonville, ID 99607"
352,832,2025-01-28 07:03:56.762599,shipped,469.94,bank_transfer,"2698 William Course Apt. 441, West Josephport, MT 01069"
353,845,2025-06-25 07:51:20.650616,shipped,2442.26,credit_card,"155 Jensen Trafficway, North Laurahaven, FM 15666"
354,361,2025-11-11 19:24:18.164716,shipped,5359.96,paypal,"PSC 8969, Box 2890, APO AP 55671"
355,476,2025-05-29 18:19:43.716392,processing,2118.16,bank_transfer,"0406 Amanda Forge, Port Lisa, MO 16545"
356,209,2025-01-20 02:13:04.896152,shipped,2747.67,credit_card,"288 Austin Tunnel, Carolstad, AK 54221"
357,765,2025-03-29 23:28:17.671896,shipped,2875.52,paypal,"261 Danielle Prairie, Mariaport, MN 69966"
358,733,2025-06-23 09:24:48.904513,cancelled,3694.18,bank_transfer,"552 Andrew Prairie Apt. 904, South Dianaville, NC 08690"
359,306,2025-01-01 02:42:26.505841,shipped,1276.04,bank_transfer,"399 Jerry Cliff, Sylviaport, OK 28274"
360,416,2025-04-17 18:22:07.963015,cancelled,4517.31,credit_card,"634 Tonya Field, Dixonland, FL 60945"
361,132,2025-04-03 18:01:25.639278,pending,174.28,bank_transfer,"662 Sabrina Port Apt. 175, Ashleyfurt, CO 06441"
362,555,2025-01-01 15:16:00.085054,processing,7091.01,bank_transfer,"034 Williams Underpass Apt. 475, Port Dylanshire, VI 57524"
363,562,2025-02-09 12:28:37.671245,shipped,4102.67,bank_transfer,"5233 Sherman Lakes, Riveraville, UT 03383"
364,466,2025-03-14 00:59:19.273673,shipped,4206.24,credit_card,"7996 Gomez Loaf Suite 125, Mendozahaven, MA 30046"
365,278,2025-04-26 00:23:15.290390,delivered,884.46,bank_transfer,"15657 Erik Squares, New Erikton, LA 41827"
366,164,2025-09-22 03:39:25.691553,processing,237.69,bank_transfer,"9935 Alvarez Cliff, West James, NJ 52687"
367,372,2025-11-01 19:56:48.621407,shipped,1921.8,bank_transfer,"39905 Autumn Plaza, South Anthony, IN 26148"
368,501,2025-05-22 14:06:35.011680,delivered,4891.27,bank_transfer,"72418 Boyle Landing, Clarkechester, VT 21450"
369,513,2025-01-21 11:22:52.554921,shipped,4430.68,bank_transfer,"5993 Garcia Port Suite 230, Port Alisonmouth, NE 08924"
370,746,2025-08-26 14:05:48.022931,shipped,751.62,paypal,"4118 Jacob Flats, Port Alexanderview, WI 68185"
371,57,2025-11-07 07:19:42.836111,cancelled,2026.33,paypal,"394 Good Bridge, East Thomasmouth, NE 15175"
372,783,2025-07-06 22:51:32.085536,cancelled,1139.7,paypal,"894 Delgado Alley, Maxwellborough, AZ 68421"
373,177,2025-09-30 13:42:39.184429,processing,1154.2,bank_transfer,"3887 Williams Via Apt. 964, Millermouth, NJ 59159"
374,227,2025-11-11 21:43:05.215873,pending,1946.32,paypal,"65484 Smith Roads Suite 192, New Jenniferport, NY 06597"
375,178,2025-09-20 16:44:18.380463,processing,5.79,bank_transfer,"358 Martin Parks, Wademouth, IN 35741"
376,632,2025-05-25 18:24:32.188663,pending,4888.37,bank_transfer,"35395 Moreno Mall, East Allenview, MP 08500"
377,582,2025-03-07 13:47:07.422486,processing,442.23,paypal,"PSC 2754, Box 7504, APO AE 24788"
378,652,2025-10-11 11:05:06.014519,shipped,4911.42,paypal,"34959 Richard Landing Apt. 187, South Christopher, NE 06898"
379,669,2025-07-27 19:20:32.473848,cancelled,2909.42,credit_card,"885 Walker Knoll Suite 326, Lake Jennifer, PA 33260"
380,895,2024-12-10 02:25:53.479664,processing,3320.08,paypal,"19750 Jacqueline Turnpike Suite 302, Alexchester, MH 70081"
381,501,2025-02-10 15:41:28.037678,processing,1987.9,paypal,"USS Thomas, FPO AA 03334"
382,863,2025-08-15 16:02:24.205072,processing,1355.62,credit_card,"816 Robert Mills, New Alejandromouth, RI 13219"
383,653,2025-06-30 14:48:40.088459,processing,4486.65,credit_card,"USNS Murray, FPO AE 55281"
384,239,2025-01-29 08:51:29.660149,cancelled,2307.39,bank_transfer,"214 Pierce Turnpike, Banksland, WY 36764"
385,447,2025-08-01 12:17:26.115489,shipped,1699.9,paypal,"4480 Williams Drive, New Heathertown, AR 17715"
386,242,2025-11-12 01:31:08.631132,processing,2834.84,paypal,"233 Corey Cliff Suite 571, West Brent, OK 97196"
387,965,2024-12-31 22:39:59.879920,shipped,5986.8,credit_card,"75795 David Estates Apt. 301, Antonioland, CO 40026"
388,460,2025-09-01 00:41:31.624429,pending,1445.62,bank_transfer,"Unit 3659 Box 2160, DPO AE 24268"
389,879,2025-06-03 02:43:04.284420,delivered,5831.6,credit_card,"071 Holder Plain Suite 094, New Brendanchester, PA 53499"
390,877,2025-11-10 05:14:16.112572,pending,828.58,credit_card,"522 Michelle Gateway, Lake Evan, AL 98850"
391,370,2025-08-22 14:43:29.819497,delivered,1634.4,bank_transfer,"753 Perez Mission, East Lindaburgh, AZ 57230"
392,748,2025-05-18 04:26:49.683940,cancelled,1148.18,credit_card,"2094 Jones Mission, Wilsonborough, WI 16455"
393,780,2025-07-02 07:49:55.392868,pending,4947.26,credit_card,"188 Jenkins Dam Suite 918, Lake Jillian, ME 22972"
394,779,2025-08-11 20:37:57.732188,delivered,5914.8,bank_transfer,"Unit 2234 Box 5853, DPO AP 54447"
395,833,2025-02-13 21:18:53.317814,processing,3074.02,paypal,"PSC 8141, Box 5914, APO AE 46836"
396,664,2025-01-09 15:27:54.484811,processing,5622.36,credit_card,"2787 Marsh Mountains Suite 197, West Victoriaport, RI 72966"
397,430,2025-02-11 18:52:23.895161,processing,3005.37,bank_transfer,"98706 Dennis Glen, Port Elizabethburgh, VI 58438"
398,426,2025-09-12 11:45:34.891346,cancelled,1438.31,bank_transfer,"781 Tony Islands Apt. 199, Aliciaville, VT 58896"
399,39,2025-01-31 22:51:39.210907,shipped,6112.31,bank_transfer,"4165 Maria Manors, South Feliciaburgh, NY 59415"
400,984,2025-02-14 17:19:04.996727,pending,3148.93,paypal,"510 Denise Plaza Apt. 025, North Richardmouth, NC 79857"
401,960,2025-06-20 09:57:27.216027,processing,4898.09,paypal,"55952 Rodney Plaza, Ryanmouth, MO 70492"
402,587,2025-06-28 14:06:36.809400,pending,1509.58,bank_transfer,"559 Alison Station Suite 102, Sandrabury, KY 42983"
403,876,2025-03-15 16:49:39.716991,processing,1705.31,bank_transfer,"0930 Brandy Turnpike, South Nicholas, NV 95833"
404,483,2024-11-27 01:52:55.274503,shipped,869.01,paypal,"02380 Jenkins Gateway, East Carrie, WI 77066"
405,411,2024-11-16 07:50:43.797823,pending,2892.99,paypal,"6238 Andrea Loaf, Johnborough, FL 20391"
406,501,2025-05-09 09:25:46.484665,delivered,3964.64,credit_card,"566 Perez Route, East Elizabeth, CO 30011"
407,74,2025-10-18 11:00:22.606913,cancelled,3117.38,paypal,"72761 James Canyon Apt. 512, Jonesport, OH 98722"
408,961,2025-08-28 15:59:34.404526,pending,1524.75,credit_card,"283 Short Islands Apt. 725, North Timothy, NY 51906"
409,504,2025-01-21 20:56:37.960998,cancelled,2042.04,credit_card,"41545 Mills Extensions, East Ashleyside, PA 34068"
